username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Artventuno;2015-06-14 07:45;1;0;"# Immigrati portatori di scabbia e malaria?Le vere malattie le portiamo noi:ignoranza, indifferenza di @lauraberti2000 http://www.articolo21.org/2015/06/immigrati-portatori-di-scabbia-e-malariale-vere-malattie-le-portiamo-noisi-chiamano-ignoranza-e-indifferenza/ …";;@lauraberti2000;#;"609989947534274560";https://twitter.com/Artventuno/status/609989947534274560
yleniacovalea;2015-06-14 01:26;0;0;""gli immigrati non scappano tutti dalle guerre" alla # lega ricordo che fame e malattie sono cause comprensibilissime come la guerra. # pena";;;# #;"609894649239613440";https://twitter.com/yleniacovalea/status/609894649239613440
gringoserra78;2015-06-13 19:31;0;0;"Gli immigrati compaiono come mosche e si rischiano brutte malattie..fate quel che volete ributateli a mare ma fermate questo scempio... :O";;;;"609805370068979712";https://twitter.com/gringoserra78/status/609805370068979712
MelloniManuele;2015-06-13 18:30;0;0;"@ 370849 @ MedusaGrind @ mgdj56 meno MALE , ero preoccupatissimo !! Comunque tutti questi immigrati ci stanno riportando malattie debellate !";;@ @ @;;"609789883494858752";https://twitter.com/MelloniManuele/status/609789883494858752
QSimano;2015-06-13 00:37;0;1;"@ matteosalvinimi dice che gli immigrati portano malattie scomparse in Italia. Io dico che Salvini & co. portano malattie vecchie e nuove.";;@;;"609519927452639232";https://twitter.com/QSimano/status/609519927452639232
lauradestra;2015-06-12 22:11;0;0;"@ matteorenzi @ giulianopisapia ma vi rendete conto che non si puo' andare a prendere un treno tra malattie, immigrati irregolari e pazzi!?";;@ @;;"609483257810432000";https://twitter.com/lauradestra/status/609483257810432000
Marissa1331;2015-06-12 18:37;1;0;"Insomma le malattie debellate tornano per colpa degli immigrati. Non per colpa degli antivaccini. Capito.";;;;"609429430025482241";https://twitter.com/Marissa1331/status/609429430025482241
gianniaugello;2015-06-12 13:53;1;0;"E poi, come al solito, parte il filone delle malattie degli # immigrati.";;;#;"609357881016745984";https://twitter.com/gianniaugello/status/609357881016745984
rivLeStelle_m5s;2015-06-12 12:32;0;0;"Primi casi si scabbia e altre malattie, se non è emergenza questa, ditemi voi !!!! # immigrati # primemalattie # scabbia http://fb.me/3SzAVNTKP";;;# # #;"609337531554004992";https://twitter.com/rivLeStelle_m5s/status/609337531554004992
ayeronday11;2015-06-12 11:25;0;0;"Immigrati. Rischio scabbia in Stazione Centrale Milano. Un medico: “Malaria e malattie infettive” https://shar.es/12kgfH  via @ sharethis";;@;;"609320603334639617";https://twitter.com/ayeronday11/status/609320603334639617
jovale1904;2015-06-12 10:16;0;0;"@ matteosalvinimi intanto cominciamo a cacciare via tutti sti immigrati ke portano malattie, terrorismo e certo pervertiti da uccidere";;@;;"609303286072627200";https://twitter.com/jovale1904/status/609303286072627200
